,jobTitle,company,salary
9993,"Business Analyst, Requirement Gathering, BA, Stakeholder Meet - Pune",Iplace Consultant,"6,00,000 - 12,00,000 PA."
9994,Hiring SDET- Work from Home,Freelancer - Dinesh Kumar Dubey,"4,00,000 - 9,00,000 PA."
9995,Hiring Devops Engineer- Work from Home,Freelancer - Dinesh Kumar Dubey,"4,00,000 - 9,00,000 PA."
9996,"UST Global- C2H - Immediate Joiners -Java , Micro service Pan India",Growel Softech Pvt. Ltd.,"50,000 - 80,000 PA."
9998,"SAP SD, MM, WM, and FICO Functional Techno-functional Consultant",Cloudlabs Technologies Private Ltd,"15,00,000 - 25,00,000 PA."
10001,"Functional Testing with eCOM, Promotion related & Loyalty experience",Sydata Consulting India Pvt Ltd,"9,00,000 - 13,00,000 PA."
10005,AWS DevOps Engineers (Immediate/Urgent) For a Reputed IT Organization,Confidenthire Private Limited,"12,00,000 - 22,00,000 PA."
10008,Workday Integration,Creative Hands HR Consultancy,"6,00,000 - 15,00,000 PA."
10009,Workday Integration,Creative Hands HR Consultancy,"6,00,000 - 15,00,000 PA."
10022,AWS DevOps Engineers (Immediate/Urgent) For a Reputed IT Organization,Confidenthire Private Limited,"12,00,000 - 22,00,000 PA."
10025,Workday Integration,Creative Hands HR Consultancy,"6,00,000 - 15,00,000 PA."
10026,Workday Integration,Creative Hands HR Consultancy,"6,00,000 - 15,00,000 PA."
10040,Urgent openings For SAP Hybris developer,Pacific IT Consulting Pvt. Ltd.,"7,00,000 - 17,00,000 PA."
10041,Urgent Hiring For Ucmdb Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10042,Urgent Hiring For OBM/OMI Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10044,Urgent Hiring For Ucmdb Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10045,Urgent Hiring For OBM/OMI Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10047,. Net full Stack Developer,ANIX SYSTEMS PRIVATE LIMITED,"60,000 - 1,50,000 PA."
10049,WFH : WorkFusion Mentor / Trainer : Contract or Permanent 1 year,Manageit Systems Pvt. Ltd.,"5,00,000 - 11,00,000 PA."
10050,Remote WFH : WorkFusion : Contract of 6 months,Manageit Systems Pvt. Ltd.,"8,00,000 - 15,00,000 PA."
10053,Php CI Laravel devloper | PHP Framework 3+Yrs Experience Indore office,Teleperformance D I B S,"3,25,000 - 8,25,000 PA."
10054,Angular Developer (1-4 yrs) - Immediate Joiner (work from Home),MindNerves Technology Services,"2,00,000 - 7,00,000 PA."
10057,Performance Testing - Lead Engineer,SP Staffing Services Private Limited,"10,00,000 - 20,00,000 PA."
10059,Project Manager (HPR) (IXR),MM JAIN AGENCIES,"20,00,000 - 30,00,000 PA."
10060,Urgent openings For SAP Hybris developer,Pacific IT Consulting Pvt. Ltd.,"7,00,000 - 17,00,000 PA."
10061,Urgent Hiring For Ucmdb Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10062,Urgent Hiring For OBM/OMI Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10064,Urgent Hiring For Ucmdb Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10065,Urgent Hiring For OBM/OMI Specialist,ISS Softtech Pvt. Ltd,"12,00,000 - 22,00,000 PA."
10067,. Net full Stack Developer,ANIX SYSTEMS PRIVATE LIMITED,"60,000 - 1,50,000 PA."
10069,WFH : WorkFusion Mentor / Trainer : Contract or Permanent 1 year,Manageit Systems Pvt. Ltd.,"5,00,000 - 11,00,000 PA."
10070,Remote WFH : WorkFusion : Contract of 6 months,Manageit Systems Pvt. Ltd.,"8,00,000 - 15,00,000 PA."
10073,Php CI Laravel devloper | PHP Framework 3+Yrs Experience Indore office,Teleperformance D I B S,"3,25,000 - 8,25,000 PA."
10074,Angular Developer (1-4 yrs) - Immediate Joiner (work from Home),MindNerves Technology Services,"2,00,000 - 7,00,000 PA."
10077,Performance Testing - Lead Engineer,SP Staffing Services Private Limited,"10,00,000 - 20,00,000 PA."
10079,Project Manager (HPR) (IXR),MM JAIN AGENCIES,"20,00,000 - 30,00,000 PA."
10080,Hiring fresher - Software Engineers,Freelancer Santhiya Suresh Babu,"4,00,000 - 6,00,000 PA."
10081,Hiring For Service DESK! Voice Process! Pune! Mumbai!,Astha Baid,"2,25,000 - 5,50,000 PA."
10082,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 6,00,000 PA."
10083,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
10084,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10085,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10086,Blue Prism Solution Architect,Corporate Hierarchy Solutions Pvt Ltd,"4,00,000 - 9,00,000 PA."
10088,Looking For Java Full stack developer/Immediate - 30 days NP Can apply,Truetech Solutions Private Limited,"4,00,000 - 7,00,000 PA."
10089,Spring Boot Developer (1-3 yrs exp) - Immediately (Work from Home),MindNerves Technology Services,"2,50,000 - 7,50,000 PA."
10090,Lead Generation Specialist,Kcloud Technologies,"3,00,000 - 6,00,000 PA."
10091,Public Relation Officer,Kcloud Technologies,"2,25,000 - 4,00,000 PA."
10092,PHP Developer,Edbrix,"1,00,000 - 6,00,000 PA."
10093,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10094,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10095,Workday Integration Consultant,LANCESOFT INDIA PRIVATE LIMITED,"12,00,000 - 18,00,000 PA."
10098,Project Manager,CALIBRE INFOTECH,"2,25,000 - 6,00,000 PA."
10099,ERP Sales & Business Development Manager ERP software Sales,SOFTNEXT SOLUTIONS PRIVATE LIMITED,"2,00,000 - 3,00,000 PA."
10100,Hiring fresher - Software Engineers,Freelancer Santhiya Suresh Babu,"4,00,000 - 6,00,000 PA."
10101,Hiring For Service DESK! Voice Process! Pune! Mumbai!,Astha Baid,"2,25,000 - 5,50,000 PA."
10102,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 6,00,000 PA."
10103,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
10104,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10105,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10106,Blue Prism Solution Architect,Corporate Hierarchy Solutions Pvt Ltd,"4,00,000 - 9,00,000 PA."
10108,Looking For Java Full stack developer/Immediate - 30 days NP Can apply,Truetech Solutions Private Limited,"4,00,000 - 7,00,000 PA."
10109,Spring Boot Developer (1-3 yrs exp) - Immediately (Work from Home),MindNerves Technology Services,"2,50,000 - 7,50,000 PA."
10110,Lead Generation Specialist,Kcloud Technologies,"3,00,000 - 6,00,000 PA."
10111,Public Relation Officer,Kcloud Technologies,"2,25,000 - 4,00,000 PA."
10112,PHP Developer,Edbrix,"1,00,000 - 6,00,000 PA."
10113,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10114,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10115,Workday Integration Consultant,LANCESOFT INDIA PRIVATE LIMITED,"12,00,000 - 18,00,000 PA."
10118,Project Manager,CALIBRE INFOTECH,"2,25,000 - 6,00,000 PA."
10119,ERP Sales & Business Development Manager ERP software Sales,SOFTNEXT SOLUTIONS PRIVATE LIMITED,"2,00,000 - 3,00,000 PA."
10120,Php CI Laravel devloper | PHP Framework 3+Yrs Experience Indore office,Teleperformance D I B S,"3,25,000 - 8,25,000 PA."
10121,Angular Developer (1-4 yrs) - Immediate Joiner (work from Home),MindNerves Technology Services,"2,00,000 - 7,00,000 PA."
10126,Project Manager (HPR) (IXR),MM JAIN AGENCIES,"20,00,000 - 30,00,000 PA."
10127,Hiring fresher - Software Engineers,Freelancer Santhiya Suresh Babu,"4,00,000 - 6,00,000 PA."
10128,Hiring For Service DESK! Voice Process! Pune! Mumbai!,Astha Baid,"2,25,000 - 5,50,000 PA."
10129,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 6,00,000 PA."
10130,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
10131,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10132,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10133,Blue Prism Solution Architect,Corporate Hierarchy Solutions Pvt Ltd,"4,00,000 - 9,00,000 PA."
10135,Spring Boot Developer (1-3 yrs exp) - Immediately (Work from Home),MindNerves Technology Services,"2,50,000 - 7,50,000 PA."
10136,Lead Generation Specialist,Kcloud Technologies,"3,00,000 - 6,00,000 PA."
10137,Public Relation Officer,Kcloud Technologies,"2,25,000 - 4,00,000 PA."
10138,PHP Developer,Edbrix,"1,00,000 - 6,00,000 PA."
10139,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10140,Php CI Laravel devloper | PHP Framework 3+Yrs Experience Indore office,Teleperformance D I B S,"3,25,000 - 8,25,000 PA."
10141,Angular Developer (1-4 yrs) - Immediate Joiner (work from Home),MindNerves Technology Services,"2,00,000 - 7,00,000 PA."
10146,Project Manager (HPR) (IXR),MM JAIN AGENCIES,"20,00,000 - 30,00,000 PA."
10147,Hiring fresher - Software Engineers,Freelancer Santhiya Suresh Babu,"4,00,000 - 6,00,000 PA."
10148,Hiring For Service DESK! Voice Process! Pune! Mumbai!,Astha Baid,"2,25,000 - 5,50,000 PA."
10149,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 6,00,000 PA."
10150,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
10151,Hiring For-MNC-Multiple positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10152,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10153,Blue Prism Solution Architect,Corporate Hierarchy Solutions Pvt Ltd,"4,00,000 - 9,00,000 PA."
10155,Spring Boot Developer (1-3 yrs exp) - Immediately (Work from Home),MindNerves Technology Services,"2,50,000 - 7,50,000 PA."
10156,Lead Generation Specialist,Kcloud Technologies,"3,00,000 - 6,00,000 PA."
10157,Public Relation Officer,Kcloud Technologies,"2,25,000 - 4,00,000 PA."
10158,PHP Developer,Edbrix,"1,00,000 - 6,00,000 PA."
10159,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10160,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
10161,Blue Prism Solution Architect,Corporate Hierarchy Solutions Pvt Ltd,"4,00,000 - 9,00,000 PA."
10163,Spring Boot Developer (1-3 yrs exp) - Immediately (Work from Home),MindNerves Technology Services,"2,50,000 - 7,50,000 PA."
10164,Lead Generation Specialist,Kcloud Technologies,"3,00,000 - 6,00,000 PA."
10165,Public Relation Officer,Kcloud Technologies,"2,25,000 - 4,00,000 PA."
10166,PHP Developer,Edbrix,"1,00,000 - 6,00,000 PA."
10167,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10168,"Java - Technical Manager, Noida - Sector 125 & Bangalore",Creative Hands HR Consultancy,"16,00,000 - 20,00,000 PA."
10170,Project Manager,CALIBRE INFOTECH,"2,25,000 - 6,00,000 PA."
10171,ERP Sales & Business Development Manager ERP software Sales,SOFTNEXT SOLUTIONS PRIVATE LIMITED,"2,00,000 - 3,00,000 PA."
10172,RPA Business Analyst - Mumbai/ Pune - Urgent- 15 days Joiner only,Manageit Systems Pvt. Ltd.,"8,00,000 - 18,00,000 PA."
10173,Business Analyst - Mumbai/ Pune - Urgent- 15 days Joiner only,Manageit Systems Pvt. Ltd.,"8,00,000 - 18,00,000 PA."
10174,Technical Project Manager - Urgent- 15 days Joiner only,Manageit Systems Pvt. Ltd.,"10,00,000 - 20,00,000 PA."
10175,Unica Developer Full Time Permanant Position,STRATEGIC TECHNOLOGY RESOURCES INTERNATIONAL PRIVA TE LIMITED,"4,00,000 - 9,00,000 PA."
10177,Requirement For IT Team Lead /Program Manager For IT Infrastructure,Shivoham Infotech,"4,00,000 - 5,50,000 PA."
10178,Blue Prism Architect,Saroha Global Search,"2,00,000 - 7,00,000 PA."
10179,WFH : Cloud admin (GCP / AWS / Azure ): Contract of 1 year extendable,KPI Consultants,"7,00,000 - 14,00,000 PA."
10180,AEM Developer (WRR),MM JAIN AGENCIES,"11,00,000 - 21,00,000 PA."
10181,Senior Android Application Developer || IT Industry,Venus Consultancy,"2,00,000 - 5,00,000 PA."
10183,Java Microservices Architect with an MNC Client,Krazy Mantra HR Solutions Pvt. Ltd,"20,00,000 - 27,50,000 PA."
10184,"ASP.NET / MVC Developer (Work@Home, 5 Day wrk) job in Big Software Co",highrise management services private ltd,"3,50,000 - 8,50,000 PA."
10186,Urgent hiring - Liferay Consultant - Permanent Work From Home,KSHITIJA STAFFING SOLUTION,"10,00,000 - 18,00,000 PA."
10191,Project Manager (AWS) (HCR),MM JAIN AGENCIES,"15,00,000 - 30,00,000 PA."
10192,Technical Architect (AWS) (HCR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
10193,Technical Lead (AWS) (HCR),MM JAIN AGENCIES,"15,00,000 - 25,00,000 PA."
10194,Software Developer (AWS) (HCR),MM JAIN AGENCIES,"5,00,000 - 15,00,000 PA."
10195,Urgently looking Angular-8 Developer,VAS INFO SOLUTIONS PVT.LTD.,"5,00,000 - 15,00,000 PA."
10198,Java Developer,C P CAREERS PRIVATE LIMITED,"7,00,000 - 9,00,000 PA."
10199,Node.js developer,C P CAREERS PRIVATE LIMITED,"7,00,000 - 9,00,000 PA."
10201,CBND Cloud Developer,C P CAREERS PRIVATE LIMITED,"8,00,000 - 18,00,000 PA."
10202,Presto Developer (SSR),MM JAIN AGENCIES,"8,00,000 - 10,00,000 PA."
10203,AirFlow Developer (SSR),MM JAIN AGENCIES,"8,00,000 - 14,00,000 PA."
10204,Magento Developer,CHERRY PICK JOBS PRIVATE LIMITED,"4,50,000 - 9,50,000 PA."
10205,AWS Architect with Microservices,C P CAREERS PRIVATE LIMITED,"25,00,000 - 37,50,000 PA."
10214,Senior Salesforce Developer/Sales force Developer - Remote,Task Monks,"12,00,000 - 16,00,000 PA."
10215,Flowone Developer,C P CAREERS PRIVATE LIMITED,"8,00,000 - 18,00,000 PA."
10219,Urgent opening For AS 400 Developer - Immediate offer in MNC,InfyJob Technology Services,"6,00,000 - 15,00,000 PA."
10220,Urgent opening For D365 - FO - Immediate offer in MNC,InfyJob Technology Services,"6,00,000 - 15,00,000 PA."
10221,Urgent opening For D365 - CRM - Immediate offer in MNC,InfyJob Technology Services,"6,00,000 - 15,00,000 PA."
10222,Urgent opening For Java - Developer - Immediate offer in MNC,InfyJob Technology Services,"6,00,000 - 15,00,000 PA."
10223,Urgent opening For Java - Architect - Immediate offer in MNC,InfyJob Technology Services,"14,00,000 - 24,00,000 PA."
10224,Urgent opening For Pega - CSSA - Immediate offer in MNC,InfyJob Technology Services,"12,00,000 - 22,00,000 PA."
10225,MSS Planning Engineer,C P CAREERS PRIVATE LIMITED,"5,00,000 - 15,00,000 PA."
10226,Dell Boomi,BOP Consultants Private Limited,"4,75,000 - 6,50,000 PA."
10227,Java Architect,InfyJob Technology Services,"20,00,000 - 27,50,000 PA."
10230,Java PIM Developer (Informatica) @ Gurgaon/Mumbai/Hyderabad/Bengaluru,Brainsearch Consulting Pvt Ltd,"12,00,000 - 16,00,000 PA."
10231,"SAP SD,SAP ABA,SAP MM, SAP BI,SAP BW,SAP APO,SAP PM",Sellcraft Global Solutions Private Limited,"3,75,000 - 7,50,000 PA."
10234,Sales Force - Business IT Consultant,US RECRUITMENT CONSULTANTS,"12,00,000 - 22,00,000 PA."
10235,Salesforce – CX Consulting,US RECRUITMENT CONSULTANTS,"12,00,000 - 22,00,000 PA."
10236,Full Stack Developer,US RECRUITMENT CONSULTANTS,"10,00,000 - 20,00,000 PA."
10237,Immediate Joiners only - IT Recruiter(Wfh),INFINITYQUEST IT SERVICES PRIVATE LIMITED,"1,00,000 - 3,00,000 PA."
10238,Salesforce lightning Senior Developer (TBR),MM JAIN AGENCIES,"10,00,000 - 20,00,000 PA."
10239,Salesforce lightning Architect,MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10242,Java PIM Developer (Informatica) @ Gurgaon/Mumbai/Hyderabad/Bengaluru,Brainsearch Consulting Pvt Ltd,"12,00,000 - 16,00,000 PA."
10243,"SAP SD,SAP ABA,SAP MM, SAP BI,SAP BW,SAP APO,SAP PM",Sellcraft Global Solutions Private Limited,"3,75,000 - 7,50,000 PA."
10246,Sales Force - Business IT Consultant,US RECRUITMENT CONSULTANTS,"12,00,000 - 22,00,000 PA."
10247,Salesforce – CX Consulting,US RECRUITMENT CONSULTANTS,"12,00,000 - 22,00,000 PA."
10248,Full Stack Developer,US RECRUITMENT CONSULTANTS,"10,00,000 - 20,00,000 PA."
10249,Immediate Joiners only - IT Recruiter(Wfh),INFINITYQUEST IT SERVICES PRIVATE LIMITED,"1,00,000 - 3,00,000 PA."
10250,Salesforce lightning Senior Developer (TBR),MM JAIN AGENCIES,"10,00,000 - 20,00,000 PA."
10251,Salesforce lightning Architect,MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10252,Domain Architect (FSR),MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10255,QA Automation Engineer - Immediate Joining,Adhaan Solution Pvt. Ltd.,"12,00,000 PA."
10256,"Dot Net Developer, .net Developer",Adhaan Solution Pvt. Ltd.,"14,00,000 - 15,00,000 PA."
10257,Technical Architect (XETR),MM JAIN AGENCIES,"20,00,000 - 30,00,000 PA."
10258,"Female IT / NON IT Freelancer Recruiter ,Work from Home, fixed salary",Wize Careers Consultants,"50,000 - 3,00,000 PA."
10259,Java Architect,FutureA4,"20,00,000 - 35,00,000 PA."
10260,Recruitment Researcher- Remote/WFH,PERFECT PEOPLE SEARCH,"2,00,000 - more than 3,00,000 PA."
10261,Hiring Fresher AWS Engineer,Evision Technoserve Pvt Ltd,"3,50,000 - 7,50,000 PA."
10263,Shopify Architect,MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10264,Shopify Front End Lead (FSR),MM JAIN AGENCIES,"10,00,000 - 20,00,000 PA."
10265,Shopify Backend Developer,MM JAIN AGENCIES,"8,00,000 - 18,00,000 PA."
10266,Data Scientist with CPG/Retail with product recommendation experience,Talent Corner HR Services Pvt Ltd,"20,00,000 - 30,00,000 PA."
10268,Java Full Stack Developer (SSR) (Dubai),MM JAIN AGENCIES,"15,00,000 - 30,00,000 PA."
10269,Senior Java Full Stack Developer (SSR) (Dubai),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
10270,Java Full Stack Developer (SSR),MM JAIN AGENCIES,"15,00,000 - 30,00,000 PA."
10271,Java Fullstack,AR Consultant,"10,00,000 - 16,00,000 PA."
10272,Angular UI Developer,REDSOL ENTERPRISES LLP,"9,00,000 - 17,00,000 PA."
10274,PowerBI Developer,BOP Consultants Private Limited,"4,75,000 - 8,00,000 PA."
10275,Java Fullstack Developer,AR Consultant,"10,00,000 - 16,00,000 PA."
10276,Sr. Software Engineer Java: Notice Period: 20 Days Max: Work From Home,Daksh Consultancy Services,"8,00,000 - 18,00,000 PA."
10277,"Senior Software Engineer :Core Java (Java 8) , Spring MVC , Hibernate",TBOT TECHNO SYSTEMS PRIVATE LIMITED,"5,00,000 - 12,00,000 PA."
10278,Urgent requirement For Technical Project Manager For MNC,Pleasant,"17,00,000 - 25,00,000 PA."
10279,Java Developer,Work Greek,"10,00,000 - 18,00,000 PA."
10286,Full-Stack Developer,R Cube Consultants,"9,00,000 - 15,00,000 PA."
10287,Associate Software Engineer,CRB Tech Solutions Pvt Ltd.,"2,50,000 - 7,50,000 PA."
10288,Data Architect+ AI/ML,C P CAREERS PRIVATE LIMITED,"20,00,000 - 25,00,000 PA."
10289,AEM Architect (WRR),MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10290,Adobe Target Architect (WRR),MM JAIN AGENCIES,"20,00,000 - 35,00,000 PA."
10291,Adobe Target Developer (WRR),MM JAIN AGENCIES,"8,00,000 - 18,00,000 PA."
10293,Adobe Program Manager (WRR),MM JAIN AGENCIES,"15,00,000 - 30,00,000 PA."
10294,Ecommerce Program Manager (WRR),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
10295,Hybris ecommerce Architect (WRR),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
10296,Business Consultant (WRR),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
10297,Actimize Implementer,ARS Solutions PVT. LTD.,"8,00,000 - 16,00,000 PA."
10300,"Mumbai, Pune, Lucknow | Direct Sales | B2C | BD | Upto 5.5 LPA",O3 Hire,"2,00,000 - 5,50,000 PA."
10303,Dot Net Programmer,New Global Technologies,"2,50,000 - 6,00,000 PA."
10304,Sr Architect/ Software Architect (Immediate Joiners),Choice Consultants,"22,50,000 - 30,00,000 PA."
